Architecture    Offer                                      Publisher    Sku                                  Urn                                                                                                   Version
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04:18.04.202601140                      18.04.202601140
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04:18.04.202603030                      18.04.202603030
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04:18.04.202604150                      18.04.202604150
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202404300                 18.04.202404300
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405030                 18.04.202405030
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405080                 18.04.202405080
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405140                 18.04.202405140
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405220                 18.04.202405220
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405290                 18.04.202405290
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202405300                 18.04.202405300
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202406130                 18.04.202406130
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202406180                 18.04.202406180
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202406260                 18.04.202406260
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202407020                 18.04.202407020
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202407100                 18.04.202407100
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202409270                 18.04.202409270
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202501070                 18.04.202501070
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202502190                 18.04.202502190
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202504100                 18.04.202504100
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202505150                 18.04.202505150
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202507010                 18.04.202507010
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202507090                 18.04.202507090
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202507300                 18.04.202507300
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202511250                 18.04.202511250
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202601140                 18.04.202601140
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202603030                 18.04.202603030
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-18_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-18_04-gen2:18.04.202604150                 18.04.202604150
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202404300                      20.04.202404300
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405010                      20.04.202405010
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405072                      20.04.202405072
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405080                      20.04.202405080
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405090                      20.04.202405090
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405130                      20.04.202405130
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405150                      20.04.202405150
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405190                      20.04.202405190
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405210                      20.04.202405210
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405240                      20.04.202405240
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405280                      20.04.202405280
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405290                      20.04.202405290
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202405310                      20.04.202405310
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202406040                      20.04.202406040
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202406051                      20.04.202406051
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202406070                      20.04.202406070
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202406180                      20.04.202406180
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202406280                      20.04.202406280
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202410070                      20.04.202410070
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202501080                      20.04.202501080
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202503250                      20.04.202503250
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202505070                      20.04.202505070
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202507040                      20.04.202507040
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202507090                      20.04.202507090
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202508050                      20.04.202508050
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202511270                      20.04.202511270
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202601100                      20.04.202601100
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202603120                      20.04.202603120
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04                       Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04:20.04.202605070                      20.04.202605070
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04-gen2:20.04.202404300                 20.04.202404300
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04-gen2:20.04.202405010                 20.04.202405010
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04-gen2:20.04.202405072                 20.04.202405072
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04-gen2:20.04.202405080                 20.04.202405080
x64             0001-com-ubuntu-pro-advanced-sla-airdig    Canonical    pro-fips-20_04-gen2                  Canonical:0001-com-ubuntu-pro-advanced-sla-airdig:pro-fips-20_04-gen2:20.04.202405090                 20.04.202405090
